nohup: ignorando entrada
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1779474289.150157 2144240 port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
I0000 00:00:1779474289.197426 2144240 cpu_feature_guard.cc:227] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.
To enable the following instructions: AVX2 AVX512F AVX512_VNNI AVX512_BF16 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR
I0000 00:00:1779474290.333784 2144240 port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2026-05-22 14:24:51,232 | INFO    | runner | Experiment strategy1_segments_torch starting
2026-05-22 14:28:33,827 | INFO    | runner | [train] embedded 850/27309
2026-05-22 14:28:33,828 | INFO    | runner | [train] embedded 900/27309
2026-05-22 14:28:33,828 | INFO    | runner | [train] embedded 950/27309
2026-05-22 14:28:33,829 | INFO    | runner | [train] embedded 1000/27309
2026-05-22 14:28:33,830 | INFO    | runner | [train] embedded 1050/27309
2026-05-22 14:28:33,831 | INFO    | runner | [train] embedded 1100/27309
2026-05-22 14:28:33,832 | INFO    | runner | [train] embedded 1150/27309
2026-05-22 14:28:33,832 | INFO    | runner | [train] embedded 1200/27309
2026-05-22 14:28:33,833 | INFO    | runner | [train] embedded 1250/27309
2026-05-22 14:28:33,834 | INFO    | runner | [train] embedded 1300/27309
2026-05-22 14:28:33,835 | INFO    | runner | [train] embedded 1350/27309
2026-05-22 14:28:33,835 | INFO    | runner | [train] embedded 1400/27309
2026-05-22 14:28:33,836 | INFO    | runner | [train] embedded 1450/27309
2026-05-22 14:28:33,837 | INFO    | runner | [train] embedded 1500/27309
2026-05-22 14:28:33,838 | INFO    | runner | [train] embedded 1550/27309
2026-05-22 14:28:33,839 | INFO    | runner | [train] embedded 1600/27309
2026-05-22 14:28:33,839 | INFO    | runner | [train] embedded 1650/27309
2026-05-22 14:28:33,840 | INFO    | runner | [train] embedded 1700/27309
2026-05-22 14:28:33,841 | INFO    | runner | [train] embedded 1750/27309
2026-05-22 14:28:33,842 | INFO    | runner | [train] embedded 1800/27309
2026-05-22 14:28:33,842 | INFO    | runner | [train] embedded 1850/27309
2026-05-22 14:28:33,843 | INFO    | runner | [train] embedded 1900/27309
2026-05-22 14:28:33,844 | INFO    | runner | [train] embedded 1950/27309
2026-05-22 14:28:33,845 | INFO    | runner | [train] embedded 2000/27309
2026-05-22 14:28:33,846 | INFO    | runner | [train] embedded 2050/27309
2026-05-22 14:28:33,846 | INFO    | runner | [train] embedded 2100/27309
2026-05-22 14:28:33,847 | INFO    | runner | [train] embedded 2150/27309
2026-05-22 14:28:33,849 | INFO    | runner | [train] embedded 2200/27309
2026-05-22 14:28:33,850 | INFO    | runner | [train] embedded 2250/27309
2026-05-22 14:28:33,850 | INFO    | runner | [train] embedded 2300/27309
2026-05-22 14:28:33,851 | INFO    | runner | [train] embedded 2350/27309
2026-05-22 14:28:33,852 | INFO    | runner | [train] embedded 2400/27309
2026-05-22 14:28:33,853 | INFO    | runner | [train] embedded 2450/27309
2026-05-22 14:28:33,853 | INFO    | runner | [train] embedded 2500/27309
2026-05-22 14:28:33,854 | INFO    | runner | [train] embedded 2550/27309
2026-05-22 14:28:33,855 | INFO    | runner | [train] embedded 2600/27309
2026-05-22 14:28:33,856 | INFO    | runner | [train] embedded 2650/27309
2026-05-22 14:28:33,857 | INFO    | runner | [train] embedded 2700/27309
2026-05-22 14:28:33,857 | INFO    | runner | [train] embedded 2750/27309
2026-05-22 14:28:33,858 | INFO    | runner | [train] embedded 2800/27309
2026-05-22 14:28:33,859 | INFO    | runner | [train] embedded 2850/27309
2026-05-22 14:28:33,860 | INFO    | runner | [train] embedded 2900/27309
2026-05-22 14:28:33,861 | INFO    | runner | [train] embedded 2950/27309
2026-05-22 14:28:33,861 | INFO    | runner | [train] embedded 3000/27309
2026-05-22 14:28:33,862 | INFO    | runner | [train] embedded 3050/27309
2026-05-22 14:28:33,863 | INFO    | runner | [train] embedded 3100/27309
2026-05-22 14:28:33,864 | INFO    | runner | [train] embedded 3150/27309
2026-05-22 14:28:33,864 | INFO    | runner | [train] embedded 3200/27309
2026-05-22 14:28:33,865 | INFO    | runner | [train] embedded 3250/27309
2026-05-22 14:28:33,866 | INFO    | runner | [train] embedded 3300/27309
2026-05-22 14:28:33,867 | INFO    | runner | [train] embedded 3350/27309
2026-05-22 14:28:33,868 | INFO    | runner | [train] embedded 3400/27309
2026-05-22 14:28:33,868 | INFO    | runner | [train] embedded 3450/27309
2026-05-22 14:28:33,869 | INFO    | runner | [train] embedded 3500/27309
2026-05-22 14:28:33,870 | INFO    | runner | [train] embedded 3550/27309
2026-05-22 14:28:33,871 | INFO    | runner | [train] embedded 3600/27309
2026-05-22 14:28:33,872 | INFO    | runner | [train] embedded 3650/27309
2026-05-22 14:28:33,872 | INFO    | runner | [train] embedded 3700/27309
2026-05-22 14:28:33,873 | INFO    | runner | [train] embedded 3750/27309
2026-05-22 14:28:33,874 | INFO    | runner | [train] embedded 3800/27309
2026-05-22 14:28:33,875 | INFO    | runner | [train] embedded 3850/27309
2026-05-22 14:28:33,875 | INFO    | runner | [train] embedded 3900/27309
2026-05-22 14:28:33,876 | INFO    | runner | [train] embedded 3950/27309
2026-05-22 14:28:33,877 | INFO    | runner | [train] embedded 4000/27309
2026-05-22 14:28:33,878 | INFO    | runner | [train] embedded 4050/27309
2026-05-22 14:28:33,878 | INFO    | runner | [train] embedded 4100/27309
2026-05-22 14:28:33,879 | INFO    | runner | [train] embedded 4150/27309
2026-05-22 14:28:33,880 | INFO    | runner | [train] embedded 4200/27309
2026-05-22 14:28:33,881 | INFO    | runner | [train] embedded 4250/27309
2026-05-22 14:28:33,882 | INFO    | runner | [train] embedded 4300/27309
2026-05-22 14:28:33,883 | INFO    | runner | [train] embedded 4350/27309
2026-05-22 14:28:33,884 | INFO    | runner | [train] embedded 4400/27309
2026-05-22 14:28:33,884 | INFO    | runner | [train] embedded 4450/27309
2026-05-22 14:28:33,885 | INFO    | runner | [train] embedded 4500/27309
2026-05-22 14:28:33,886 | INFO    | runner | [train] embedded 4550/27309
2026-05-22 14:28:33,887 | INFO    | runner | [train] embedded 4600/27309
2026-05-22 14:28:33,887 | INFO    | runner | [train] embedded 4650/27309
2026-05-22 14:28:33,888 | INFO    | runner | [train] embedded 4700/27309
2026-05-22 14:28:33,889 | INFO    | runner | [train] embedded 4750/27309
2026-05-22 14:28:33,890 | INFO    | runner | [train] embedded 4800/27309
2026-05-22 14:28:33,891 | INFO    | runner | [train] embedded 4850/27309
2026-05-22 14:28:33,891 | INFO    | runner | [train] embedded 4900/27309
2026-05-22 14:28:33,892 | INFO    | runner | [train] embedded 4950/27309
2026-05-22 14:28:33,893 | INFO    | runner | [train] embedded 5000/27309
2026-05-22 14:28:33,894 | INFO    | runner | [train] embedded 5050/27309
2026-05-22 14:28:33,894 | INFO    | runner | [train] embedded 5100/27309
2026-05-22 14:28:33,895 | INFO    | runner | [train] embedded 5150/27309
2026-05-22 14:28:33,896 | INFO    | runner | [train] embedded 5200/27309
2026-05-22 14:28:33,897 | INFO    | runner | [train] embedded 5250/27309
2026-05-22 14:28:33,898 | INFO    | runner | [train] embedded 5300/27309
2026-05-22 14:28:33,898 | INFO    | runner | [train] embedded 5350/27309
2026-05-22 14:28:33,899 | INFO    | runner | [train] embedded 5400/27309
2026-05-22 14:28:33,900 | INFO    | runner | [train] embedded 5450/27309
2026-05-22 14:28:33,901 | INFO    | runner | [train] embedded 5500/27309
2026-05-22 14:28:33,901 | INFO    | runner | [train] embedded 5550/27309
2026-05-22 14:28:33,902 | INFO    | runner | [train] embedded 5600/27309
2026-05-22 14:28:33,903 | INFO    | runner | [train] embedded 5650/27309
2026-05-22 14:28:33,904 | INFO    | runner | [train] embedded 5700/27309
2026-05-22 14:28:33,904 | INFO    | runner | [train] embedded 5750/27309
2026-05-22 14:28:33,905 | INFO    | runner | [train] embedded 5800/27309
2026-05-22 14:28:33,906 | INFO    | runner | [train] embedded 5850/27309
2026-05-22 14:28:33,907 | INFO    | runner | [train] embedded 5900/27309
2026-05-22 14:28:33,908 | INFO    | runner | [train] embedded 5950/27309
2026-05-22 14:28:33,908 | INFO    | runner | [train] embedded 6000/27309
2026-05-22 14:28:33,909 | INFO    | runner | [train] embedded 6050/27309
2026-05-22 14:28:33,910 | INFO    | runner | [train] embedded 6100/27309
2026-05-22 14:28:33,911 | INFO    | runner | [train] embedded 6150/27309
2026-05-22 14:28:33,911 | INFO    | runner | [train] embedded 6200/27309
2026-05-22 14:28:33,912 | INFO    | runner | [train] embedded 6250/27309
2026-05-22 14:28:33,913 | INFO    | runner | [train] embedded 6300/27309
2026-05-22 14:28:33,914 | INFO    | runner | [train] embedded 6350/27309
2026-05-22 14:28:33,915 | INFO    | runner | [train] embedded 6400/27309
2026-05-22 14:28:33,916 | INFO    | runner | [train] embedded 6450/27309
2026-05-22 14:28:33,917 | INFO    | runner | [train] embedded 6500/27309
2026-05-22 14:28:33,917 | INFO    | runner | [train] embedded 6550/27309
2026-05-22 14:28:33,918 | INFO    | runner | [train] embedded 6600/27309
2026-05-22 14:28:33,919 | INFO    | runner | [train] embedded 6650/27309
2026-05-22 14:28:33,920 | INFO    | runner | [train] embedded 6700/27309
2026-05-22 14:28:33,920 | INFO    | runner | [train] embedded 6750/27309
2026-05-22 14:28:33,921 | INFO    | runner | [train] embedded 6800/27309
2026-05-22 14:28:33,922 | INFO    | runner | [train] embedded 6850/27309
2026-05-22 14:28:33,923 | INFO    | runner | [train] embedded 6900/27309
2026-05-22 14:28:33,923 | INFO    | runner | [train] embedded 6950/27309
2026-05-22 14:28:33,924 | INFO    | runner | [train] embedded 7000/27309
2026-05-22 14:28:33,925 | INFO    | runner | [train] embedded 7050/27309
2026-05-22 14:28:33,926 | INFO    | runner | [train] embedded 7100/27309
2026-05-22 14:28:33,927 | INFO    | runner | [train] embedded 7150/27309
2026-05-22 14:28:33,927 | INFO    | runner | [train] embedded 7200/27309
2026-05-22 14:28:33,928 | INFO    | runner | [train] embedded 7250/27309
2026-05-22 14:28:33,929 | INFO    | runner | [train] embedded 7300/27309
2026-05-22 14:28:33,930 | INFO    | runner | [train] embedded 7350/27309
2026-05-22 14:28:33,930 | INFO    | runner | [train] embedded 7400/27309
2026-05-22 14:28:33,931 | INFO    | runner | [train] embedded 7450/27309
2026-05-22 14:28:33,932 | INFO    | runner | [train] embedded 7500/27309
2026-05-22 14:28:33,933 | INFO    | runner | [train] embedded 7550/27309
2026-05-22 14:28:33,933 | INFO    | runner | [train] embedded 7600/27309
2026-05-22 14:28:33,934 | INFO    | runner | [train] embedded 7650/27309
2026-05-22 14:28:33,935 | INFO    | runner | [train] embedded 7700/27309
2026-05-22 14:28:33,936 | INFO    | runner | [train] embedded 7750/27309
2026-05-22 14:28:33,937 | INFO    | runner | [train] embedded 7800/27309
2026-05-22 14:28:33,937 | INFO    | runner | [train] embedded 7850/27309
2026-05-22 14:28:33,938 | INFO    | runner | [train] embedded 7900/27309
2026-05-22 14:28:33,939 | INFO    | runner | [train] embedded 7950/27309
2026-05-22 14:28:33,940 | INFO    | runner | [train] embedded 8000/27309
2026-05-22 14:28:33,940 | INFO    | runner | [train] embedded 8050/27309
2026-05-22 14:28:33,941 | INFO    | runner | [train] embedded 8100/27309
2026-05-22 14:28:33,942 | INFO    | runner | [train] embedded 8150/27309
2026-05-22 14:28:33,943 | INFO    | runner | [train] embedded 8200/27309
2026-05-22 14:28:33,944 | INFO    | runner | [train] embedded 8250/27309
2026-05-22 14:28:33,944 | INFO    | runner | [train] embedded 8300/27309
2026-05-22 14:28:33,945 | INFO    | runner | [train] embedded 8350/27309
2026-05-22 14:28:33,946 | INFO    | runner | [train] embedded 8400/27309
2026-05-22 14:28:33,947 | INFO    | runner | [train] embedded 8450/27309
2026-05-22 14:28:33,948 | INFO    | runner | [train] embedded 8500/27309
2026-05-22 14:28:33,949 | INFO    | runner | [train] embedded 8550/27309
2026-05-22 14:28:33,949 | INFO    | runner | [train] embedded 8600/27309
2026-05-22 14:28:33,950 | INFO    | runner | [train] embedded 8650/27309
2026-05-22 14:28:33,951 | INFO    | runner | [train] embedded 8700/27309
2026-05-22 14:28:33,952 | INFO    | runner | [train] embedded 8750/27309
2026-05-22 14:28:33,953 | INFO    | runner | [train] embedded 8800/27309
2026-05-22 14:28:33,953 | INFO    | runner | [train] embedded 8850/27309
2026-05-22 14:28:33,954 | INFO    | runner | [train] embedded 8900/27309
2026-05-22 14:28:33,955 | INFO    | runner | [train] embedded 8950/27309
2026-05-22 14:28:33,956 | INFO    | runner | [train] embedded 9000/27309
2026-05-22 14:28:33,956 | INFO    | runner | [train] embedded 9050/27309
2026-05-22 14:28:33,957 | INFO    | runner | [train] embedded 9100/27309
2026-05-22 14:28:33,958 | INFO    | runner | [train] embedded 9150/27309
2026-05-22 14:28:33,959 | INFO    | runner | [train] embedded 9200/27309
2026-05-22 14:28:33,959 | INFO    | runner | [train] embedded 9250/27309
2026-05-22 14:28:33,960 | INFO    | runner | [train] embedded 9300/27309
2026-05-22 14:28:33,961 | INFO    | runner | [train] embedded 9350/27309
2026-05-22 14:28:33,962 | INFO    | runner | [train] embedded 9400/27309
2026-05-22 14:28:33,963 | INFO    | runner | [train] embedded 9450/27309
2026-05-22 14:28:33,963 | INFO    | runner | [train] embedded 9500/27309
2026-05-22 14:28:33,964 | INFO    | runner | [train] embedded 9550/27309
2026-05-22 14:28:33,965 | INFO    | runner | [train] embedded 9600/27309
2026-05-22 14:28:33,966 | INFO    | runner | [train] embedded 9650/27309
2026-05-22 14:28:33,966 | INFO    | runner | [train] embedded 9700/27309
2026-05-22 14:28:33,967 | INFO    | runner | [train] embedded 9750/27309
2026-05-22 14:28:33,968 | INFO    | runner | [train] embedded 9800/27309
2026-05-22 14:28:33,969 | INFO    | runner | [train] embedded 9850/27309
2026-05-22 14:28:33,970 | INFO    | runner | [train] embedded 9900/27309
2026-05-22 14:28:33,970 | INFO    | runner | [train] embedded 9950/27309
2026-05-22 14:28:33,971 | INFO    | runner | [train] embedded 10000/27309
2026-05-22 14:28:33,972 | INFO    | runner | [train] embedded 10050/27309
2026-05-22 14:28:33,973 | INFO    | runner | [train] embedded 10100/27309
2026-05-22 14:28:33,973 | INFO    | runner | [train] embedded 10150/27309
2026-05-22 14:28:33,974 | INFO    | runner | [train] embedded 10200/27309
2026-05-22 14:28:33,975 | INFO    | runner | [train] embedded 10250/27309
2026-05-22 14:28:33,976 | INFO    | runner | [train] embedded 10300/27309
2026-05-22 14:28:33,976 | INFO    | runner | [train] embedded 10350/27309
2026-05-22 14:28:33,977 | INFO    | runner | [train] embedded 10400/27309
2026-05-22 14:28:33,978 | INFO    | runner | [train] embedded 10450/27309
2026-05-22 14:28:33,979 | INFO    | runner | [train] embedded 10500/27309
2026-05-22 14:28:33,980 | INFO    | runner | [train] embedded 10550/27309
2026-05-22 14:28:33,981 | INFO    | runner | [train] embedded 10600/27309
2026-05-22 14:28:33,982 | INFO    | runner | [train] embedded 10650/27309
2026-05-22 14:28:33,982 | INFO    | runner | [train] embedded 10700/27309
2026-05-22 14:28:33,983 | INFO    | runner | [train] embedded 10750/27309
2026-05-22 14:28:33,984 | INFO    | runner | [train] embedded 10800/27309
2026-05-22 14:28:33,985 | INFO    | runner | [train] embedded 10850/27309
2026-05-22 14:28:33,985 | INFO    | runner | [train] embedded 10900/27309
2026-05-22 14:28:33,986 | INFO    | runner | [train] embedded 10950/27309
2026-05-22 14:28:33,987 | INFO    | runner | [train] embedded 11000/27309
2026-05-22 14:28:33,988 | INFO    | runner | [train] embedded 11050/27309
2026-05-22 14:28:33,989 | INFO    | runner | [train] embedded 11100/27309
2026-05-22 14:28:33,989 | INFO    | runner | [train] embedded 11150/27309
2026-05-22 14:28:33,990 | INFO    | runner | [train] embedded 11200/27309
2026-05-22 14:28:33,991 | INFO    | runner | [train] embedded 11250/27309
2026-05-22 14:28:33,992 | INFO    | runner | [train] embedded 11300/27309
2026-05-22 14:28:33,992 | INFO    | runner | [train] embedded 11350/27309
2026-05-22 14:28:33,993 | INFO    | runner | [train] embedded 11400/27309
2026-05-22 14:28:33,994 | INFO    | runner | [train] embedded 11450/27309
2026-05-22 14:28:33,995 | INFO    | runner | [train] embedded 11500/27309
2026-05-22 14:28:33,996 | INFO    | runner | [train] embedded 11550/27309
2026-05-22 14:28:33,996 | INFO    | runner | [train] embedded 11600/27309
2026-05-22 14:28:33,997 | INFO    | runner | [train] embedded 11650/27309
2026-05-22 14:28:33,998 | INFO    | runner | [train] embedded 11700/27309
2026-05-22 14:28:33,999 | INFO    | runner | [train] embedded 11750/27309
2026-05-22 14:28:33,999 | INFO    | runner | [train] embedded 11800/27309
2026-05-22 14:28:34,000 | INFO    | runner | [train] embedded 11850/27309
2026-05-22 14:28:34,001 | INFO    | runner | [train] embedded 11900/27309
2026-05-22 14:28:34,002 | INFO    | runner | [train] embedded 11950/27309
2026-05-22 14:28:34,003 | INFO    | runner | [train] embedded 12000/27309
2026-05-22 14:28:34,003 | INFO    | runner | [train] embedded 12050/27309
2026-05-22 14:28:34,004 | INFO    | runner | [train] embedded 12100/27309
2026-05-22 14:28:34,005 | INFO    | runner | [train] embedded 12150/27309
2026-05-22 14:28:34,006 | INFO    | runner | [train] embedded 12200/27309
2026-05-22 14:28:34,006 | INFO    | runner | [train] embedded 12250/27309
2026-05-22 14:28:34,007 | INFO    | runner | [train] embedded 12300/27309
2026-05-22 14:28:34,008 | INFO    | runner | [train] embedded 12350/27309
2026-05-22 14:28:34,009 | INFO    | runner | [train] embedded 12400/27309
2026-05-22 14:28:34,010 | INFO    | runner | [train] embedded 12450/27309
2026-05-22 14:28:34,010 | INFO    | runner | [train] embedded 12500/27309
2026-05-22 14:28:34,011 | INFO    | runner | [train] embedded 12550/27309
2026-05-22 14:28:34,012 | INFO    | runner | [train] embedded 12600/27309
2026-05-22 14:28:34,013 | INFO    | runner | [train] embedded 12650/27309
2026-05-22 14:28:34,014 | INFO    | runner | [train] embedded 12700/27309
2026-05-22 14:28:34,015 | INFO    | runner | [train] embedded 12750/27309
2026-05-22 14:28:34,015 | INFO    | runner | [train] embedded 12800/27309
2026-05-22 14:28:34,016 | INFO    | runner | [train] embedded 12850/27309
2026-05-22 14:28:34,017 | INFO    | runner | [train] embedded 12900/27309
2026-05-22 14:28:34,018 | INFO    | runner | [train] embedded 12950/27309
2026-05-22 14:28:34,019 | INFO    | runner | [train] embedded 13000/27309
2026-05-22 14:28:34,019 | INFO    | runner | [train] embedded 13050/27309
2026-05-22 14:28:34,020 | INFO    | runner | [train] embedded 13100/27309
2026-05-22 14:28:34,021 | INFO    | runner | [train] embedded 13150/27309
2026-05-22 14:28:34,022 | INFO    | runner | [train] embedded 13200/27309
2026-05-22 14:28:34,022 | INFO    | runner | [train] embedded 13250/27309
2026-05-22 14:28:34,023 | INFO    | runner | [train] embedded 13300/27309
2026-05-22 14:28:34,024 | INFO    | runner | [train] embedded 13350/27309
2026-05-22 14:28:34,025 | INFO    | runner | [train] embedded 13400/27309
2026-05-22 14:28:34,025 | INFO    | runner | [train] embedded 13450/27309
2026-05-22 14:28:34,026 | INFO    | runner | [train] embedded 13500/27309
2026-05-22 14:28:34,027 | INFO    | runner | [train] embedded 13550/27309
2026-05-22 14:28:34,028 | INFO    | runner | [train] embedded 13600/27309
2026-05-22 14:28:34,029 | INFO    | runner | [train] embedded 13650/27309
2026-05-22 14:28:34,029 | INFO    | runner | [train] embedded 13700/27309
2026-05-22 14:28:34,030 | INFO    | runner | [train] embedded 13750/27309
2026-05-22 14:28:34,031 | INFO    | runner | [train] embedded 13800/27309
2026-05-22 14:28:34,032 | INFO    | runner | [train] embedded 13850/27309
2026-05-22 14:28:34,033 | INFO    | runner | [train] embedded 13900/27309
2026-05-22 14:28:34,033 | INFO    | runner | [train] embedded 13950/27309
2026-05-22 14:28:34,034 | INFO    | runner | [train] embedded 14000/27309
2026-05-22 14:28:34,035 | INFO    | runner | [train] embedded 14050/27309
2026-05-22 14:28:34,036 | INFO    | runner | [train] embedded 14100/27309
2026-05-22 14:28:34,036 | INFO    | runner | [train] embedded 14150/27309
2026-05-22 14:28:34,037 | INFO    | runner | [train] embedded 14200/27309
2026-05-22 14:28:34,038 | INFO    | runner | [train] embedded 14250/27309
2026-05-22 14:28:34,039 | INFO    | runner | [train] embedded 14300/27309
2026-05-22 14:28:34,039 | INFO    | runner | [train] embedded 14350/27309
2026-05-22 14:28:34,040 | INFO    | runner | [train] embedded 14400/27309
2026-05-22 14:28:34,041 | INFO    | runner | [train] embedded 14450/27309
2026-05-22 14:28:34,042 | INFO    | runner | [train] embedded 14500/27309
2026-05-22 14:28:34,043 | INFO    | runner | [train] embedded 14550/27309
2026-05-22 14:28:34,043 | INFO    | runner | [train] embedded 14600/27309
2026-05-22 14:28:34,045 | INFO    | runner | [train] embedded 14650/27309
2026-05-22 14:28:34,045 | INFO    | runner | [train] embedded 14700/27309
2026-05-22 14:28:34,046 | INFO    | runner | [train] embedded 14750/27309
2026-05-22 14:28:34,047 | INFO    | runner | [train] embedded 14800/27309
2026-05-22 14:28:34,048 | INFO    | runner | [train] embedded 14850/27309
2026-05-22 14:28:34,048 | INFO    | runner | [train] embedded 14900/27309
2026-05-22 14:28:34,049 | INFO    | runner | [train] embedded 14950/27309
2026-05-22 14:28:34,050 | INFO    | runner | [train] embedded 15000/27309
2026-05-22 14:28:34,051 | INFO    | runner | [train] embedded 15050/27309
2026-05-22 14:28:34,051 | INFO    | runner | [train] embedded 15100/27309
2026-05-22 14:28:34,052 | INFO    | runner | [train] embedded 15150/27309
2026-05-22 14:28:34,053 | INFO    | runner | [train] embedded 15200/27309
2026-05-22 14:28:34,054 | INFO    | runner | [train] embedded 15250/27309
2026-05-22 14:28:34,055 | INFO    | runner | [train] embedded 15300/27309
2026-05-22 14:28:34,055 | INFO    | runner | [train] embedded 15350/27309
2026-05-22 14:28:34,056 | INFO    | runner | [train] embedded 15400/27309
2026-05-22 14:28:34,057 | INFO    | runner | [train] embedded 15450/27309
2026-05-22 14:28:34,058 | INFO    | runner | [train] embedded 15500/27309
2026-05-22 14:28:34,058 | INFO    | runner | [train] embedded 15550/27309
2026-05-22 14:28:34,059 | INFO    | runner | [train] embedded 15600/27309
2026-05-22 14:28:34,060 | INFO    | runner | [train] embedded 15650/27309
2026-05-22 14:28:34,061 | INFO    | runner | [train] embedded 15700/27309
2026-05-22 14:28:34,062 | INFO    | runner | [train] embedded 15750/27309
2026-05-22 14:28:34,062 | INFO    | runner | [train] embedded 15800/27309
2026-05-22 14:28:34,063 | INFO    | runner | [train] embedded 15850/27309
2026-05-22 14:28:34,064 | INFO    | runner | [train] embedded 15900/27309
2026-05-22 14:28:34,065 | INFO    | runner | [train] embedded 15950/27309
2026-05-22 14:28:34,065 | INFO    | runner | [train] embedded 16000/27309
2026-05-22 14:28:34,066 | INFO    | runner | [train] embedded 16050/27309
2026-05-22 14:28:34,067 | INFO    | runner | [train] embedded 16100/27309
2026-05-22 14:28:34,068 | INFO    | runner | [train] embedded 16150/27309
2026-05-22 14:28:34,069 | INFO    | runner | [train] embedded 16200/27309
2026-05-22 14:28:34,069 | INFO    | runner | [train] embedded 16250/27309
2026-05-22 14:28:34,070 | INFO    | runner | [train] embedded 16300/27309
2026-05-22 14:28:34,071 | INFO    | runner | [train] embedded 16350/27309
2026-05-22 14:28:34,072 | INFO    | runner | [train] embedded 16400/27309
2026-05-22 14:28:34,072 | INFO    | runner | [train] embedded 16450/27309
2026-05-22 14:28:34,073 | INFO    | runner | [train] embedded 16500/27309
2026-05-22 14:28:34,074 | INFO    | runner | [train] embedded 16550/27309
2026-05-22 14:28:34,075 | INFO    | runner | [train] embedded 16600/27309
2026-05-22 14:28:34,076 | INFO    | runner | [train] embedded 16650/27309
2026-05-22 14:28:34,076 | INFO    | runner | [train] embedded 16700/27309
2026-05-22 14:28:34,078 | INFO    | runner | [train] embedded 16750/27309
2026-05-22 14:28:34,078 | INFO    | runner | [train] embedded 16800/27309
2026-05-22 14:28:34,079 | INFO    | runner | [train] embedded 16850/27309
2026-05-22 14:28:34,080 | INFO    | runner | [train] embedded 16900/27309
2026-05-22 14:28:34,081 | INFO    | runner | [train] embedded 16950/27309
2026-05-22 14:28:34,081 | INFO    | runner | [train] embedded 17000/27309
2026-05-22 14:28:34,082 | INFO    | runner | [train] embedded 17050/27309
2026-05-22 14:28:34,083 | INFO    | runner | [train] embedded 17100/27309
2026-05-22 14:28:34,084 | INFO    | runner | [train] embedded 17150/27309
2026-05-22 14:28:34,084 | INFO    | runner | [train] embedded 17200/27309
2026-05-22 14:28:34,085 | INFO    | runner | [train] embedded 17250/27309
2026-05-22 14:28:34,086 | INFO    | runner | [train] embedded 17300/27309
2026-05-22 14:28:34,087 | INFO    | runner | [train] embedded 17350/27309
2026-05-22 14:28:34,088 | INFO    | runner | [train] embedded 17400/27309
2026-05-22 14:28:34,088 | INFO    | runner | [train] embedded 17450/27309
2026-05-22 14:28:34,089 | INFO    | runner | [train] embedded 17500/27309
2026-05-22 14:28:34,090 | INFO    | runner | [train] embedded 17550/27309
2026-05-22 14:28:34,091 | INFO    | runner | [train] embedded 17600/27309
2026-05-22 14:28:34,091 | INFO    | runner | [train] embedded 17650/27309
2026-05-22 14:28:34,092 | INFO    | runner | [train] embedded 17700/27309
2026-05-22 14:28:34,093 | INFO    | runner | [train] embedded 17750/27309
2026-05-22 14:28:34,094 | INFO    | runner | [train] embedded 17800/27309
2026-05-22 14:28:34,095 | INFO    | runner | [train] embedded 17850/27309
2026-05-22 14:28:34,095 | INFO    | runner | [train] embedded 17900/27309
2026-05-22 14:28:34,096 | INFO    | runner | [train] embedded 17950/27309
2026-05-22 14:28:34,097 | INFO    | runner | [train] embedded 18000/27309
2026-05-22 14:28:34,098 | INFO    | runner | [train] embedded 18050/27309
2026-05-22 14:28:34,098 | INFO    | runner | [train] embedded 18100/27309
2026-05-22 14:28:34,099 | INFO    | runner | [train] embedded 18150/27309
2026-05-22 14:28:34,100 | INFO    | runner | [train] embedded 18200/27309
2026-05-22 14:28:34,101 | INFO    | runner | [train] embedded 18250/27309
2026-05-22 14:28:34,101 | INFO    | runner | [train] embedded 18300/27309
2026-05-22 14:28:34,102 | INFO    | runner | [train] embedded 18350/27309
2026-05-22 14:28:34,103 | INFO    | runner | [train] embedded 18400/27309
2026-05-22 14:28:34,104 | INFO    | runner | [train] embedded 18450/27309
2026-05-22 14:28:34,105 | INFO    | runner | [train] embedded 18500/27309
2026-05-22 14:28:34,105 | INFO    | runner | [train] embedded 18550/27309
2026-05-22 14:28:34,106 | INFO    | runner | [train] embedded 18600/27309
2026-05-22 14:28:34,107 | INFO    | runner | [train] embedded 18650/27309
2026-05-22 14:28:34,108 | INFO    | runner | [train] embedded 18700/27309
2026-05-22 14:28:34,108 | INFO    | runner | [train] embedded 18750/27309
2026-05-22 14:28:34,110 | INFO    | runner | [train] embedded 18800/27309
2026-05-22 14:28:34,110 | INFO    | runner | [train] embedded 18850/27309
2026-05-22 14:28:34,111 | INFO    | runner | [train] embedded 18900/27309
2026-05-22 14:28:34,112 | INFO    | runner | [train] embedded 18950/27309
2026-05-22 14:28:34,113 | INFO    | runner | [train] embedded 19000/27309
2026-05-22 14:28:34,114 | INFO    | runner | [train] embedded 19050/27309
2026-05-22 14:28:34,114 | INFO    | runner | [train] embedded 19100/27309
